variant,query_id,true_rank,top1_correct,top5_correct,top10_correct,reciprocal_rank,candidate_count
only_sirius_formula_score,LS79daaa8d941e,30,False,False,False,0.03333333333333333,191
only_sirius_formula_score,LS7ba5c20509b8,118,False,False,False,0.00847457627118644,191
only_sirius_formula_score,LS7bb84af44f8b,50,False,False,False,0.02,191
only_sirius_formula_score,LS848784f828bb,183,False,False,False,0.00546448087431694,191
only_sirius_formula_score,LS863317188ff3,169,False,False,False,0.005917159763313609,191
only_sirius_formula_score,LS8b02f25fd437,123,False,False,False,0.008130081300813009,191
only_sirius_formula_score,LS8eba43d9f8b7,50,False,False,False,0.02,191
only_sirius_formula_score,LS91977123a9bb,183,False,False,False,0.00546448087431694,191
only_sirius_formula_score,LS931c803815ae,187,False,False,False,0.0053475935828877,191
only_sirius_formula_score,LS94dbfdebdafb,7,False,False,True,0.14285714285714285,191
only_sirius_formula_score,LS96dc644a383d,108,False,False,False,0.009259259259259259,191
only_sirius_formula_score,LS98bc71748408,118,False,False,False,0.00847457627118644,191
only_sirius_formula_score,LS9b14344f5baa,96,False,False,False,0.010416666666666666,191
only_sirius_formula_score,LS9dde3564a49b,37,False,False,False,0.02702702702702703,191
only_sirius_formula_score,LSa67d1dbcf42d,72,False,False,False,0.013888888888888888,191
only_sirius_formula_score,LSaf81d7e78a2e,96,False,False,False,0.010416666666666666,191
only_sirius_formula_score,LSafa6fc2e5c8a,50,False,False,False,0.02,191
only_sirius_formula_score,LSb72b9e493fcd,86,False,False,False,0.011627906976744186,191
only_sirius_formula_score,LSbe93926947e2,37,False,False,False,0.02702702702702703,191
only_sirius_formula_score,LSc125f514f0e6,86,False,False,False,0.011627906976744186,191
only_sirius_formula_score,LSc2098979cec6,108,False,False,False,0.009259259259259259,191
only_sirius_formula_score,LScc663d687009,108,False,False,False,0.009259259259259259,191
only_sirius_formula_score,LSce977390f5ae,155,False,False,False,0.0064516129032258064,191
only_sirius_formula_score,LSd3ca1a2d439e,126,False,False,False,0.007936507936507936,191
only_sirius_formula_score,LSd476ce50eb3e,79,False,False,False,0.012658227848101266,191
only_sirius_formula_score,LSdd20446a518a,48,False,False,False,0.020833333333333332,191
only_sirius_formula_score,LSdedb23e96bea,88,False,False,False,0.011363636363636364,191
only_sirius_formula_score,LSe012b018548a,169,False,False,False,0.005917159763313609,191
only_sirius_formula_score,LSe6d1311766b0,3,False,True,True,0.3333333333333333,191
only_sirius_formula_score,LSefab30baa608,187,False,False,False,0.0053475935828877,191
only_sirius_formula_score,LSf509f9b3d494,23,False,False,False,0.043478260869565216,191
only_sirius_formula_score,LSf68cbaf077d3,114,False,False,False,0.008771929824561403,191
only_sirius_formula_score,LSfe86fa4ca2e0,86,False,False,False,0.011627906976744186,191
only_sirius_formula_score,LSfec12b1780f1,72,False,False,False,0.013888888888888888,191
only_reaction_prior_score,LS05bfa8260f03,58,False,False,False,0.017241379310344827,191
only_reaction_prior_score,LS08e056b319e1,149,False,False,False,0.006711409395973154,191
only_reaction_prior_score,LS0b9af8c5fc95,18,False,False,False,0.05555555555555555,191
only_reaction_prior_score,LS0bca22e1fa72,133,False,False,False,0.007518796992481203,191
only_reaction_prior_score,LS12154a7f6df8,22,False,False,False,0.045454545454545456,191
only_reaction_prior_score,LS12a249abbb32,14,False,False,False,0.07142857142857142,191
only_reaction_prior_score,LS19ee77e400f8,28,False,False,False,0.03571428571428571,191
only_reaction_prior_score,LS1bace597fc7d,18,False,False,False,0.05555555555555555,191
only_reaction_prior_score,LS1c8eb617821b,18,False,False,False,0.05555555555555555,191
only_reaction_prior_score,LS1dfe7690591a,20,False,False,False,0.05,191
only_reaction_prior_score,LS2869105bd098,74,False,False,False,0.013513513513513514,191
only_reaction_prior_score,LS2bf702df9866,142,False,False,False,0.007042253521126761,191
only_reaction_prior_score,LS368901bbcbc1,157,False,False,False,0.006369426751592357,191
only_reaction_prior_score,LS3a7539258142,149,False,False,False,0.006711409395973154,191
only_reaction_prior_score,LS3e75a585eabd,138,False,False,False,0.007246376811594203,191
only_reaction_prior_score,LS401bd3bf2187,185,False,False,False,0.005405405405405406,191
only_reaction_prior_score,LS4120a295a20f,138,False,False,False,0.007246376811594203,191
only_reaction_prior_score,LS52b8e4f0a2cd,131,False,False,False,0.007633587786259542,191
only_reaction_prior_score,LS5840ed51c369,153,False,False,False,0.006535947712418301,191
only_reaction_prior_score,LS5f2541c7fde6,78,False,False,False,0.01282051282051282,191
only_reaction_prior_score,LS6403d511f997,131,False,False,False,0.007633587786259542,191
only_reaction_prior_score,LS65221fc6d286,78,False,False,False,0.01282051282051282,191
only_reaction_prior_score,LS6814783e35c9,33,False,False,False,0.030303030303030304,191
only_reaction_prior_score,LS68765a3292a4,120,False,False,False,0.008333333333333333,191
only_reaction_prior_score,LS6c5ae75b8591,74,False,False,False,0.013513513513513514,191
only_reaction_prior_score,LS6ec003f697ab,13,False,False,False,0.07692307692307693,191
only_reaction_prior_score,LS6f01794f6125,13,False,False,False,0.07692307692307693,191
only_reaction_prior_score,LS7146b8892dfc,114,False,False,False,0.008771929824561403,191
only_reaction_prior_score,LS733967654531,22,False,False,False,0.045454545454545456,191
only_reaction_prior_score,LS78fdfd0df801,20,False,False,False,0.05,191
only_reaction_prior_score,LS79daaa8d941e,33,False,False,False,0.030303030303030304,191
only_reaction_prior_score,LS7ba5c20509b8,133,False,False,False,0.007518796992481203,191
only_reaction_prior_score,LS7bb84af44f8b,79,False,False,False,0.012658227848101266,191
only_reaction_prior_score,LS848784f828bb,185,False,False,False,0.005405405405405406,191
only_reaction_prior_score,LS863317188ff3,174,False,False,False,0.005747126436781609,191
only_reaction_prior_score,LS8b02f25fd437,27,False,False,False,0.037037037037037035,191
only_reaction_prior_score,LS8eba43d9f8b7,79,False,False,False,0.012658227848101266,191
only_reaction_prior_score,LS91977123a9bb,185,False,False,False,0.005405405405405406,191
only_reaction_prior_score,LS931c803815ae,28,False,False,False,0.03571428571428571,191
only_reaction_prior_score,LS94dbfdebdafb,20,False,False,False,0.05,191
only_reaction_prior_score,LS96dc644a383d,126,False,False,False,0.007936507936507936,191
only_reaction_prior_score,LS98bc71748408,133,False,False,False,0.007518796992481203,191
only_reaction_prior_score,LS9b14344f5baa,114,False,False,False,0.008771929824561403,191
only_reaction_prior_score,LS9dde3564a49b,14,False,False,False,0.07142857142857142,191
only_reaction_prior_score,LSa67d1dbcf42d,95,False,False,False,0.010526315789473684,191
only_reaction_prior_score,LSaf81d7e78a2e,114,False,False,False,0.008771929824561403,191
only_reaction_prior_score,LSafa6fc2e5c8a,79,False,False,False,0.012658227848101266,191
only_reaction_prior_score,LSb72b9e493fcd,108,False,False,False,0.009259259259259259,191
only_reaction_prior_score,LSbe93926947e2,14,False,False,False,0.07142857142857142,191
only_reaction_prior_score,LSc125f514f0e6,108,False,False,False,0.009259259259259259,191
only_reaction_prior_score,LSc2098979cec6,126,False,False,False,0.007936507936507936,191
only_reaction_prior_score,LScc663d687009,126,False,False,False,0.007936507936507936,191
only_reaction_prior_score,LSce977390f5ae,18,False,False,False,0.05555555555555555,191
only_reaction_prior_score,LSd3ca1a2d439e,138,False,False,False,0.007246376811594203,191
only_reaction_prior_score,LSd476ce50eb3e,102,False,False,False,0.00980392156862745,191
only_reaction_prior_score,LSdd20446a518a,78,False,False,False,0.01282051282051282,191
only_reaction_prior_score,LSdedb23e96bea,22,False,False,False,0.045454545454545456,191
only_reaction_prior_score,LSe012b018548a,174,False,False,False,0.005747126436781609,191
only_reaction_prior_score,LSe6d1311766b0,44,False,False,False,0.022727272727272728,191
only_reaction_prior_score,LSefab30baa608,28,False,False,False,0.03571428571428571,191
only_reaction_prior_score,LSf509f9b3d494,58,False,False,False,0.017241379310344827,191
only_reaction_prior_score,LSf68cbaf077d3,131,False,False,False,0.007633587786259542,191
only_reaction_prior_score,LSfe86fa4ca2e0,108,False,False,False,0.009259259259259259,191
only_reaction_prior_score,LSfec12b1780f1,95,False,False,False,0.010526315789473684,191
without_our_spectrum_score,LS05bfa8260f03,2,False,True,True,0.5,191
without_our_spectrum_score,LS08e056b319e1,1,True,True,True,1.0,191
without_our_spectrum_score,LS0b9af8c5fc95,1,True,True,True,1.0,191
without_our_spectrum_score,LS0bca22e1fa72,1,True,True,True,1.0,191
without_our_spectrum_score,LS12154a7f6df8,5,False,True,True,0.2,191
without_our_spectrum_score,LS12a249abbb32,2,False,True,True,0.5,191
without_our_spectrum_score,LS19ee77e400f8,3,False,True,True,0.3333333333333333,191
without_our_spectrum_score,LS1bace597fc7d,4,False,True,True,0.25,191
without_our_spectrum_score,LS1c8eb617821b,1,True,True,True,1.0,191
without_our_spectrum_score,LS1dfe7690591a,1,True,True,True,1.0,191
without_our_spectrum_score,LS2869105bd098,2,False,True,True,0.5,191
without_our_spectrum_score,LS2bf702df9866,1,True,True,True,1.0,191
without_our_spectrum_score,LS368901bbcbc1,1,True,True,True,1.0,191
without_our_spectrum_score,LS3a7539258142,85,False,False,False,0.011764705882352941,191
without_our_spectrum_score,LS3e75a585eabd,1,True,True,True,1.0,191
without_our_spectrum_score,LS401bd3bf2187,9,False,False,True,0.1111111111111111,191
without_our_spectrum_score,LS4120a295a20f,1,True,True,True,1.0,191
without_our_spectrum_score,LS52b8e4f0a2cd,148,False,False,False,0.006756756756756757,191
without_our_spectrum_score,LS5840ed51c369,1,True,True,True,1.0,191
without_our_spectrum_score,LS5f2541c7fde6,90,False,False,False,0.011111111111111112,191
without_our_spectrum_score,LS6403d511f997,3,False,True,True,0.3333333333333333,191
without_our_spectrum_score,LS65221fc6d286,49,False,False,False,0.02040816326530612,191
without_our_spectrum_score,LS6814783e35c9,9,False,False,True,0.1111111111111111,191
without_our_spectrum_score,LS68765a3292a4,1,True,True,True,1.0,191
without_our_spectrum_score,LS6c5ae75b8591,2,False,True,True,0.5,191
without_our_spectrum_score,LS6ec003f697ab,5,False,True,True,0.2,191
without_our_spectrum_score,LS6f01794f6125,8,False,False,True,0.125,191
without_our_spectrum_score,LS7146b8892dfc,10,False,False,True,0.1,191
without_our_spectrum_score,LS733967654531,151,False,False,False,0.006622516556291391,191
without_our_spectrum_score,LS78fdfd0df801,3,False,True,True,0.3333333333333333,191
without_our_spectrum_score,LS79daaa8d941e,5,False,True,True,0.2,191
without_our_spectrum_score,LS7ba5c20509b8,2,False,True,True,0.5,191
without_our_spectrum_score,LS7bb84af44f8b,40,False,False,False,0.025,191
without_our_spectrum_score,LS848784f828bb,8,False,False,True,0.125,191
without_our_spectrum_score,LS863317188ff3,38,False,False,False,0.02631578947368421,191
without_our_spectrum_score,LS8b02f25fd437,133,False,False,False,0.007518796992481203,191
without_our_spectrum_score,LS8eba43d9f8b7,3,False,True,True,0.3333333333333333,191
without_our_spectrum_score,LS91977123a9bb,13,False,False,False,0.07692307692307693,191
without_our_spectrum_score,LS931c803815ae,7,False,False,True,0.14285714285714285,191
without_our_spectrum_score,LS94dbfdebdafb,1,True,True,True,1.0,191
without_our_spectrum_score,LS96dc644a383d,1,True,True,True,1.0,191
without_our_spectrum_score,LS98bc71748408,2,False,True,True,0.5,191
without_our_spectrum_score,LS9b14344f5baa,7,False,False,True,0.14285714285714285,191
without_our_spectrum_score,LS9dde3564a49b,4,False,True,True,0.25,191
without_our_spectrum_score,LSa67d1dbcf42d,25,False,False,False,0.04,191
without_our_spectrum_score,LSaf81d7e78a2e,24,False,False,False,0.041666666666666664,191
without_our_spectrum_score,LSafa6fc2e5c8a,15,False,False,False,0.06666666666666667,191
without_our_spectrum_score,LSb72b9e493fcd,1,True,True,True,1.0,191
without_our_spectrum_score,LSbe93926947e2,1,True,True,True,1.0,191
without_our_spectrum_score,LSc125f514f0e6,1,True,True,True,1.0,191
without_our_spectrum_score,LSc2098979cec6,1,True,True,True,1.0,191
without_our_spectrum_score,LScc663d687009,9,False,False,True,0.1111111111111111,191
without_our_spectrum_score,LSce977390f5ae,1,True,True,True,1.0,191
without_our_spectrum_score,LSd3ca1a2d439e,2,False,True,True,0.5,191
without_our_spectrum_score,LSd476ce50eb3e,1,True,True,True,1.0,191
without_our_spectrum_score,LSdd20446a518a,2,False,True,True,0.5,191
without_our_spectrum_score,LSdedb23e96bea,155,False,False,False,0.0064516129032258064,191
without_our_spectrum_score,LSe012b018548a,1,True,True,True,1.0,191
without_our_spectrum_score,LSe6d1311766b0,5,False,True,True,0.2,191
without_our_spectrum_score,LSefab30baa608,8,False,False,True,0.125,191
without_our_spectrum_score,LSf509f9b3d494,1,True,True,True,1.0,191
without_our_spectrum_score,LSf68cbaf077d3,3,False,True,True,0.3333333333333333,191
without_our_spectrum_score,LSfe86fa4ca2e0,1,True,True,True,1.0,191
without_our_spectrum_score,LSfec12b1780f1,5,False,True,True,0.2,191
without_cfmid_spectrum_score,LS05bfa8260f03,21,False,False,False,0.047619047619047616,191
without_cfmid_spectrum_score,LS08e056b319e1,21,False,False,False,0.047619047619047616,191
without_cfmid_spectrum_score,LS0b9af8c5fc95,25,False,False,False,0.04,191
without_cfmid_spectrum_score,LS0bca22e1fa72,2,False,True,True,0.5,191
without_cfmid_spectrum_score,LS12154a7f6df8,2,False,True,True,0.5,191
without_cfmid_spectrum_score,LS12a249abbb32,3,False,True,True,0.3333333333333333,191
without_cfmid_spectrum_score,LS19ee77e400f8,7,False,False,True,0.14285714285714285,191
without_cfmid_spectrum_score,LS1bace597fc7d,4,False,True,True,0.25,191
without_cfmid_spectrum_score,LS1c8eb617821b,2,False,True,True,0.5,191
without_cfmid_spectrum_score,LS1dfe7690591a,2,False,True,True,0.5,191
without_cfmid_spectrum_score,LS2869105bd098,8,False,False,True,0.125,191
without_cfmid_spectrum_score,LS2bf702df9866,40,False,False,False,0.025,191
without_cfmid_spectrum_score,LS368901bbcbc1,1,True,True,True,1.0,191
without_cfmid_spectrum_score,LS3a7539258142,72,False,False,False,0.013888888888888888,191
without_cfmid_spectrum_score,LS3e75a585eabd,8,False,False,True,0.125,191
without_cfmid_spectrum_score,LS401bd3bf2187,1,True,True,True,1.0,191
without_cfmid_spectrum_score,LS4120a295a20f,3,False,True,True,0.3333333333333333,191
without_cfmid_spectrum_score,LS52b8e4f0a2cd,179,False,False,False,0.00558659217877095,191
without_cfmid_spectrum_score,LS5840ed51c369,10,False,False,True,0.1,191
without_cfmid_spectrum_score,LS5f2541c7fde6,6,False,False,True,0.16666666666666666,191
without_cfmid_spectrum_score,LS6403d511f997,3,False,True,True,0.3333333333333333,191
without_cfmid_spectrum_score,LS65221fc6d286,5,False,True,True,0.2,191
without_cfmid_spectrum_score,LS6814783e35c9,13,False,False,False,0.07692307692307693,191
without_cfmid_spectrum_score,LS68765a3292a4,2,False,True,True,0.5,191
without_cfmid_spectrum_score,LS6c5ae75b8591,53,False,False,False,0.018867924528301886,191
without_cfmid_spectrum_score,LS6ec003f697ab,4,False,True,True,0.25,191
without_cfmid_spectrum_score,LS6f01794f6125,4,False,True,True,0.25,191
without_cfmid_spectrum_score,LS7146b8892dfc,13,False,False,False,0.07692307692307693,191
without_cfmid_spectrum_score,LS733967654531,1,True,True,True,1.0,191
without_cfmid_spectrum_score,LS78fdfd0df801,1,True,True,True,1.0,191
without_cfmid_spectrum_score,LS79daaa8d941e,13,False,False,False,0.07692307692307693,191
without_cfmid_spectrum_score,LS7ba5c20509b8,32,False,False,False,0.03125,191
without_cfmid_spectrum_score,LS7bb84af44f8b,62,False,False,False,0.016129032258064516,191
without_cfmid_spectrum_score,LS848784f828bb,1,True,True,True,1.0,191
without_cfmid_spectrum_score,LS863317188ff3,130,False,False,False,0.007692307692307693,191
without_cfmid_spectrum_score,LS8b02f25fd437,2,False,True,True,0.5,191
without_cfmid_spectrum_score,LS8eba43d9f8b7,22,False,False,False,0.045454545454545456,191
without_cfmid_spectrum_score,LS91977123a9bb,6,False,False,True,0.16666666666666666,191
without_cfmid_spectrum_score,LS931c803815ae,7,False,False,True,0.14285714285714285,191
without_cfmid_spectrum_score,LS94dbfdebdafb,2,False,True,True,0.5,191
without_cfmid_spectrum_score,LS96dc644a383d,21,False,False,False,0.047619047619047616,191
without_cfmid_spectrum_score,LS98bc71748408,5,False,True,True,0.2,191
without_cfmid_spectrum_score,LS9b14344f5baa,16,False,False,False,0.0625,191
without_cfmid_spectrum_score,LS9dde3564a49b,3,False,True,True,0.3333333333333333,191
without_cfmid_spectrum_score,LSa67d1dbcf42d,6,False,False,True,0.16666666666666666,191
without_cfmid_spectrum_score,LSaf81d7e78a2e,10,False,False,True,0.1,191
without_cfmid_spectrum_score,LSafa6fc2e5c8a,100,False,False,False,0.01,191
without_cfmid_spectrum_score,LSb72b9e493fcd,7,False,False,True,0.14285714285714285,191
without_cfmid_spectrum_score,LSbe93926947e2,2,False,True,True,0.5,191
without_cfmid_spectrum_score,LSc125f514f0e6,11,False,False,False,0.09090909090909091,191
without_cfmid_spectrum_score,LSc2098979cec6,11,False,False,False,0.09090909090909091,191
without_cfmid_spectrum_score,LScc663d687009,65,False,False,False,0.015384615384615385,191
without_cfmid_spectrum_score,LSce977390f5ae,5,False,True,True,0.2,191
without_cfmid_spectrum_score,LSd3ca1a2d439e,1,True,True,True,1.0,191
without_cfmid_spectrum_score,LSd476ce50eb3e,21,False,False,False,0.047619047619047616,191
without_cfmid_spectrum_score,LSdd20446a518a,4,False,True,True,0.25,191
without_cfmid_spectrum_score,LSdedb23e96bea,3,False,True,True,0.3333333333333333,191
without_cfmid_spectrum_score,LSe012b018548a,31,False,False,False,0.03225806451612903,191
without_cfmid_spectrum_score,LSe6d1311766b0,14,False,False,False,0.07142857142857142,191
without_cfmid_spectrum_score,LSefab30baa608,4,False,True,True,0.25,191
without_cfmid_spectrum_score,LSf509f9b3d494,4,False,True,True,0.25,191
without_cfmid_spectrum_score,LSf68cbaf077d3,67,False,False,False,0.014925373134328358,191
without_cfmid_spectrum_score,LSfe86fa4ca2e0,25,False,False,False,0.04,191
without_cfmid_spectrum_score,LSfec12b1780f1,12,False,False,False,0.08333333333333333,191
without_fragment_formula_score,LS05bfa8260f03,2,False,True,True,0.5,191
without_fragment_formula_score,LS08e056b319e1,1,True,True,True,1.0,191
without_fragment_formula_score,LS0b9af8c5fc95,1,True,True,True,1.0,191
without_fragment_formula_score,LS0bca22e1fa72,1,True,True,True,1.0,191
without_fragment_formula_score,LS12154a7f6df8,2,False,True,True,0.5,191
without_fragment_formula_score,LS12a249abbb32,2,False,True,True,0.5,191
without_fragment_formula_score,LS19ee77e400f8,2,False,True,True,0.5,191
without_fragment_formula_score,LS1bace597fc7d,4,False,True,True,0.25,191
without_fragment_formula_score,LS1c8eb617821b,1,True,True,True,1.0,191
without_fragment_formula_score,LS1dfe7690591a,1,True,True,True,1.0,191
without_fragment_formula_score,LS2869105bd098,2,False,True,True,0.5,191
without_fragment_formula_score,LS2bf702df9866,3,False,True,True,0.3333333333333333,191
without_fragment_formula_score,LS368901bbcbc1,1,True,True,True,1.0,191
without_fragment_formula_score,LS3a7539258142,82,False,False,False,0.012195121951219513,191
without_fragment_formula_score,LS3e75a585eabd,1,True,True,True,1.0,191
without_fragment_formula_score,LS401bd3bf2187,11,False,False,False,0.09090909090909091,191
without_fragment_formula_score,LS4120a295a20f,1,True,True,True,1.0,191
without_fragment_formula_score,LS52b8e4f0a2cd,160,False,False,False,0.00625,191
without_fragment_formula_score,LS5840ed51c369,1,True,True,True,1.0,191
without_fragment_formula_score,LS5f2541c7fde6,6,False,False,True,0.16666666666666666,191
without_fragment_formula_score,LS6403d511f997,3,False,True,True,0.3333333333333333,191
without_fragment_formula_score,LS65221fc6d286,11,False,False,False,0.09090909090909091,191
without_fragment_formula_score,LS6814783e35c9,10,False,False,True,0.1,191
without_fragment_formula_score,LS68765a3292a4,1,True,True,True,1.0,191
without_fragment_formula_score,LS6c5ae75b8591,2,False,True,True,0.5,191
without_fragment_formula_score,LS6ec003f697ab,2,False,True,True,0.5,191
without_fragment_formula_score,LS6f01794f6125,4,False,True,True,0.25,191
without_fragment_formula_score,LS7146b8892dfc,28,False,False,False,0.03571428571428571,191
without_fragment_formula_score,LS733967654531,2,False,True,True,0.5,191
without_fragment_formula_score,LS78fdfd0df801,1,True,True,True,1.0,191
without_fragment_formula_score,LS79daaa8d941e,3,False,True,True,0.3333333333333333,191
without_fragment_formula_score,LS7ba5c20509b8,2,False,True,True,0.5,191
without_fragment_formula_score,LS7bb84af44f8b,20,False,False,False,0.05,191
without_fragment_formula_score,LS848784f828bb,13,False,False,False,0.07692307692307693,191
without_fragment_formula_score,LS863317188ff3,121,False,False,False,0.008264462809917356,191
without_fragment_formula_score,LS8b02f25fd437,4,False,True,True,0.25,191
without_fragment_formula_score,LS8eba43d9f8b7,3,False,True,True,0.3333333333333333,191
without_fragment_formula_score,LS91977123a9bb,18,False,False,False,0.05555555555555555,191
without_fragment_formula_score,LS931c803815ae,2,False,True,True,0.5,191
without_fragment_formula_score,LS94dbfdebdafb,1,True,True,True,1.0,191
without_fragment_formula_score,LS96dc644a383d,1,True,True,True,1.0,191
without_fragment_formula_score,LS98bc71748408,3,False,True,True,0.3333333333333333,191
without_fragment_formula_score,LS9b14344f5baa,26,False,False,False,0.038461538461538464,191
without_fragment_formula_score,LS9dde3564a49b,4,False,True,True,0.25,191
without_fragment_formula_score,LSa67d1dbcf42d,12,False,False,False,0.08333333333333333,191
without_fragment_formula_score,LSaf81d7e78a2e,20,False,False,False,0.05,191
without_fragment_formula_score,LSafa6fc2e5c8a,17,False,False,False,0.058823529411764705,191
without_fragment_formula_score,LSb72b9e493fcd,1,True,True,True,1.0,191
without_fragment_formula_score,LSbe93926947e2,1,True,True,True,1.0,191
without_fragment_formula_score,LSc125f514f0e6,2,False,True,True,0.5,191
without_fragment_formula_score,LSc2098979cec6,1,True,True,True,1.0,191
without_fragment_formula_score,LScc663d687009,11,False,False,False,0.09090909090909091,191
without_fragment_formula_score,LSce977390f5ae,1,True,True,True,1.0,191
without_fragment_formula_score,LSd3ca1a2d439e,1,True,True,True,1.0,191
without_fragment_formula_score,LSd476ce50eb3e,1,True,True,True,1.0,191
without_fragment_formula_score,LSdd20446a518a,5,False,True,True,0.2,191
without_fragment_formula_score,LSdedb23e96bea,3,False,True,True,0.3333333333333333,191
without_fragment_formula_score,LSe012b018548a,2,False,True,True,0.5,191
without_fragment_formula_score,LSe6d1311766b0,19,False,False,False,0.05263157894736842,191
without_fragment_formula_score,LSefab30baa608,3,False,True,True,0.3333333333333333,191
without_fragment_formula_score,LSf509f9b3d494,1,True,True,True,1.0,191
without_fragment_formula_score,LSf68cbaf077d3,3,False,True,True,0.3333333333333333,191
without_fragment_formula_score,LSfe86fa4ca2e0,6,False,False,True,0.16666666666666666,191
without_fragment_formula_score,LSfec12b1780f1,15,False,False,False,0.06666666666666667,191
without_sirius_formula_score,LS05bfa8260f03,2,False,True,True,0.5,191
without_sirius_formula_score,LS08e056b319e1,1,True,True,True,1.0,191
without_sirius_formula_score,LS0b9af8c5fc95,1,True,True,True,1.0,191
without_sirius_formula_score,LS0bca22e1fa72,1,True,True,True,1.0,191
without_sirius_formula_score,LS12154a7f6df8,2,False,True,True,0.5,191
without_sirius_formula_score,LS12a249abbb32,2,False,True,True,0.5,191
without_sirius_formula_score,LS19ee77e400f8,2,False,True,True,0.5,191
without_sirius_formula_score,LS1bace597fc7d,4,False,True,True,0.25,191
without_sirius_formula_score,LS1c8eb617821b,1,True,True,True,1.0,191
without_sirius_formula_score,LS1dfe7690591a,1,True,True,True,1.0,191
without_sirius_formula_score,LS2869105bd098,2,False,True,True,0.5,191
without_sirius_formula_score,LS2bf702df9866,3,False,True,True,0.3333333333333333,191
without_sirius_formula_score,LS368901bbcbc1,1,True,True,True,1.0,191
without_sirius_formula_score,LS3a7539258142,87,False,False,False,0.011494252873563218,191
without_sirius_formula_score,LS3e75a585eabd,1,True,True,True,1.0,191
without_sirius_formula_score,LS401bd3bf2187,2,False,True,True,0.5,191
without_sirius_formula_score,LS4120a295a20f,1,True,True,True,1.0,191
without_sirius_formula_score,LS52b8e4f0a2cd,181,False,False,False,0.0055248618784530384,191
without_sirius_formula_score,LS5840ed51c369,1,True,True,True,1.0,191
without_sirius_formula_score,LS5f2541c7fde6,6,False,False,True,0.16666666666666666,191
without_sirius_formula_score,LS6403d511f997,3,False,True,True,0.3333333333333333,191
without_sirius_formula_score,LS65221fc6d286,8,False,False,True,0.125,191
without_sirius_formula_score,LS6814783e35c9,13,False,False,False,0.07692307692307693,191
without_sirius_formula_score,LS68765a3292a4,1,True,True,True,1.0,191
without_sirius_formula_score,LS6c5ae75b8591,2,False,True,True,0.5,191
without_sirius_formula_score,LS6ec003f697ab,4,False,True,True,0.25,191
without_sirius_formula_score,LS6f01794f6125,6,False,False,True,0.16666666666666666,191
without_sirius_formula_score,LS7146b8892dfc,13,False,False,False,0.07692307692307693,191
without_sirius_formula_score,LS733967654531,2,False,True,True,0.5,191
without_sirius_formula_score,LS78fdfd0df801,1,True,True,True,1.0,191
without_sirius_formula_score,LS79daaa8d941e,2,False,True,True,0.5,191
without_sirius_formula_score,LS7ba5c20509b8,1,True,True,True,1.0,191
without_sirius_formula_score,LS7bb84af44f8b,43,False,False,False,0.023255813953488372,191
without_sirius_formula_score,LS848784f828bb,2,False,True,True,0.5,191
without_sirius_formula_score,LS863317188ff3,117,False,False,False,0.008547008547008548,191
without_sirius_formula_score,LS8b02f25fd437,4,False,True,True,0.25,191
without_sirius_formula_score,LS8eba43d9f8b7,4,False,True,True,0.25,191
without_sirius_formula_score,LS91977123a9bb,8,False,False,True,0.125,191
without_sirius_formula_score,LS931c803815ae,4,False,True,True,0.25,191
without_sirius_formula_score,LS94dbfdebdafb,1,True,True,True,1.0,191
without_sirius_formula_score,LS96dc644a383d,1,True,True,True,1.0,191
without_sirius_formula_score,LS98bc71748408,2,False,True,True,0.5,191
without_sirius_formula_score,LS9b14344f5baa,9,False,False,True,0.1111111111111111,191
without_sirius_formula_score,LS9dde3564a49b,4,False,True,True,0.25,191
without_sirius_formula_score,LSa67d1dbcf42d,14,False,False,False,0.07142857142857142,191
without_sirius_formula_score,LSaf81d7e78a2e,16,False,False,False,0.0625,191
without_sirius_formula_score,LSafa6fc2e5c8a,47,False,False,False,0.02127659574468085,191
without_sirius_formula_score,LSb72b9e493fcd,1,True,True,True,1.0,191
without_sirius_formula_score,LSbe93926947e2,1,True,True,True,1.0,191
without_sirius_formula_score,LSc125f514f0e6,2,False,True,True,0.5,191
without_sirius_formula_score,LSc2098979cec6,1,True,True,True,1.0,191
without_sirius_formula_score,LScc663d687009,13,False,False,False,0.07692307692307693,191
without_sirius_formula_score,LSce977390f5ae,1,True,True,True,1.0,191
without_sirius_formula_score,LSd3ca1a2d439e,1,True,True,True,1.0,191
without_sirius_formula_score,LSd476ce50eb3e,1,True,True,True,1.0,191
without_sirius_formula_score,LSdd20446a518a,5,False,True,True,0.2,191
without_sirius_formula_score,LSdedb23e96bea,3,False,True,True,0.3333333333333333,191
without_sirius_formula_score,LSe012b018548a,2,False,True,True,0.5,191
without_sirius_formula_score,LSe6d1311766b0,12,False,False,False,0.08333333333333333,191
without_sirius_formula_score,LSefab30baa608,3,False,True,True,0.3333333333333333,191
without_sirius_formula_score,LSf509f9b3d494,1,True,True,True,1.0,191
without_sirius_formula_score,LSf68cbaf077d3,9,False,False,True,0.1111111111111111,191
without_sirius_formula_score,LSfe86fa4ca2e0,5,False,True,True,0.2,191
without_sirius_formula_score,LSfec12b1780f1,8,False,False,True,0.125,191
without_reaction_prior_score,LS05bfa8260f03,2,False,True,True,0.5,191
without_reaction_prior_score,LS08e056b319e1,1,True,True,True,1.0,191
without_reaction_prior_score,LS0b9af8c5fc95,1,True,True,True,1.0,191
without_reaction_prior_score,LS0bca22e1fa72,1,True,True,True,1.0,191
