dataset,model,status,native_or_fallback,query_id,spectrum_id,true_candidate_id,adduct,precursor_mz,candidate_pool_policy,candidate_count,candidate_spectra_count,missing_candidate_spectra,nan_score_count,true_rank,top1_correct,top5_correct,top10_correct,reciprocal_rank,elapsed_seconds
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,128,128,CASMI_MOL_1196925,[M+H]+,266.102037994695,full_supported_query_candidate_set,9700,9700,0,0,12.0,False,False,False,0.0833333333333333,252.31712007522583
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,129,129,CASMI_MOL_1196897,[M+H]+,317.210865326987,full_supported_query_candidate_set,8301,8301,0,0,129.0,False,False,False,0.0077519379844961,229.91582894325256
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,130,130,CASMI_MOL_1196926,[M+H]+,273.111899404508,full_supported_query_candidate_set,9113,9113,0,0,374.0,False,False,False,0.0026737967914438,251.294557094574
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,131,131,CASMI_MOL_1196928,[M+H]+,226.143449486821,full_supported_query_candidate_set,9650,9650,0,0,1785.0,False,False,False,0.0005602240896358,268.9589719772339
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,132,132,CASMI_MOL_1196929,[M+H]+,343.190181065075,full_supported_query_candidate_set,9018,9018,0,0,1287.0,False,False,False,0.0007770007770007,224.139886379242
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,135,135,CASMI_MOL_1196933,[M+H]+,352.237811279235,full_supported_query_candidate_set,6577,6577,0,0,361.0,False,False,False,0.002770083102493,141.4593334197998
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,136,136,CASMI_MOL_1196934,[M+H]+,273.205748250264,full_supported_query_candidate_set,9626,9626,0,0,160.0,False,False,False,0.00625,217.44740891456604
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,137,137,CASMI_MOL_1196935,[M+H]+,413.159051409611,full_supported_query_candidate_set,8774,8774,0,0,673.0,False,False,False,0.0014858841010401,269.6879658699036
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,138,138,CASMI_MOL_1196936,[M+H]+,387.179762289554,full_supported_query_candidate_set,8939,8939,0,0,152.0,False,False,False,0.006578947368421,286.2521789073944
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,139,139,CASMI_MOL_1196937,[M+H]+,903.254552637546,full_supported_query_candidate_set,631,631,0,0,269.0,False,False,False,0.0037174721189591,21.037336826324463
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,140,140,CASMI_MOL_1196939,[M+H]+,275.163851548862,full_supported_query_candidate_set,9134,9134,0,0,92.0,False,False,False,0.0108695652173913,248.5337190628052
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,142,142,CASMI_MOL_1196942,[M+H]+,371.148665955677,full_supported_query_candidate_set,9236,9236,0,0,2218.0,False,False,False,0.0004508566275924,319.6206166744232
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,143,143,CASMI_MOL_1196943,[M+H]+,377.159048235277,full_supported_query_candidate_set,8691,8691,0,0,36.0,False,False,False,0.0277777777777777,215.9159150123596
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,144,144,CASMI_MOL_1196944,[M+H]+,281.138108031761,full_supported_query_candidate_set,9540,9540,0,0,615.0,False,False,False,0.0016260162601626,241.23285126686096
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,145,145,CASMI_MOL_1196938,[M+H]+,903.254591557378,full_supported_query_candidate_set,316,316,0,0,30.0,False,False,False,0.0333333333333333,7.466407537460327
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,146,146,CASMI_MOL_1196945,[M+H]+,659.305358886719,full_supported_query_candidate_set,1277,1277,0,0,240.0,False,False,False,0.0041666666666666,28.52731823921204
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,147,147,CASMI_MOL_1196946,[M+H]+,417.247928865327,full_supported_query_candidate_set,4034,4034,0,0,146.0,False,False,False,0.0068493150684931,104.63637614250185
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,149,149,CASMI_MOL_1196948,[M+H]+,369.132758072946,full_supported_query_candidate_set,9235,9235,0,0,248.0,False,False,False,0.0040322580645161,186.3184995651245
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,150,150,CASMI_MOL_1196949,[M+H]+,379.245232516541,full_supported_query_candidate_set,7703,7703,0,0,7466.0,False,False,False,0.0001339405304045,248.89692878723145
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,151,151,CASMI_MOL_1196950,[M+H]+,223.059992250151,full_supported_query_candidate_set,1793,1793,0,0,1487.0,False,False,False,0.0006724949562878,56.416544914245605
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,155,155,CASMI_MOL_1196954,[M+H]+,383.178221106453,full_supported_query_candidate_set,9273,9273,0,0,13.0,False,False,False,0.0769230769230769,282.8719644546509
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,156,156,CASMI_MOL_1196955,[M+H]+,331.175020785177,full_supported_query_candidate_set,8995,8995,0,0,214.0,False,False,False,0.0046728971962616,212.39149808883667
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,157,157,CASMI_MOL_1196956,[M+H]+,243.101852416992,full_supported_query_candidate_set,6956,6956,0,0,2744.0,False,False,False,0.0003644314868804,187.16085386276245
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,158,158,CASMI_MOL_1196958,[M+H]+,500.26370961297,full_supported_query_candidate_set,3729,3729,0,0,1823.0,False,False,False,0.0005485463521667,89.91343998908997
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,159,159,CASMI_MOL_1196914,[M+H]+,235.169138407502,full_supported_query_candidate_set,9633,9633,0,0,4691.0,False,False,False,0.0002131741632914,223.4647212028504
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,163,163,CASMI_MOL_1196962,[M+H]+,778.412071426478,full_supported_query_candidate_set,361,361,0,0,336.0,False,False,False,0.0029761904761904,7.80959677696228
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,164,164,CASMI_MOL_1196963,[M+H]+,319.174937465293,full_supported_query_candidate_set,9014,9014,0,0,97.0,False,False,False,0.0103092783505154,212.6267302036285
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,165,165,CASMI_MOL_1196937,[M+H]+,903.254435229549,full_supported_query_candidate_set,631,631,0,0,339.0,False,False,False,0.0029498525073746,13.660603046417236
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,166,166,CASMI_MOL_1196964,[M+H]+,197.117068765905,full_supported_query_candidate_set,6879,6879,0,0,1136.0,False,False,False,0.0008802816901408,165.411847114563
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,169,169,CASMI_MOL_1196967,[M+H]+,586.21728515625,full_supported_query_candidate_set,4670,4670,0,0,344.0,False,False,False,0.002906976744186,177.22192549705505
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,170,170,CASMI_MOL_1196898,[M+H]+,317.210941458283,full_supported_query_candidate_set,8301,8301,0,0,221.0,False,False,False,0.004524886877828,294.218594789505
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,171,171,CASMI_MOL_1196968,[M+H]+,647.232372764582,full_supported_query_candidate_set,1728,1728,0,0,80.0,False,False,False,0.0125,47.39805960655213
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,172,172,CASMI_MOL_1196879,[M+H]+,337.273350277786,full_supported_query_candidate_set,1959,1959,0,0,748.0,False,False,False,0.0013368983957219,48.00729584693909
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,173,173,CASMI_MOL_1196969,[M+H]+,417.138772181597,full_supported_query_candidate_set,8918,8918,0,0,497.0,False,False,False,0.0020120724346076,259.55242228508
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,176,176,CASMI_MOL_1196972,[M+H]+,611.196249141132,full_supported_query_candidate_set,2390,2390,0,0,221.0,False,False,False,0.004524886877828,84.28933477401733
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,177,177,CASMI_MOL_1196973,[M+H]+,813.264282226563,full_supported_query_candidate_set,336,336,0,0,20.0,False,False,False,0.05,15.11352038383484
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,178,178,CASMI_MOL_1196974,[M+H]+,369.230865478516,full_supported_query_candidate_set,2608,2608,0,0,259.0,False,False,False,0.0038610038610038,112.30470299720764
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,179,179,CASMI_MOL_1196975,[M+H]+,417.201470595733,full_supported_query_candidate_set,8960,8960,0,0,1688.0,False,False,False,0.0005924170616113,346.3905522823334
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,180,180,CASMI_MOL_1196976,[M+H]+,491.226984056055,full_supported_query_candidate_set,6387,6387,0,0,299.0,False,False,False,0.0033444816053511,163.8056390285492
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,181,181,CASMI_MOL_1196915,[M+H]+,235.169064683683,full_supported_query_candidate_set,9633,9633,0,0,4407.0,False,False,False,0.0002269117313365,252.31603622436523
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,185,185,CASMI_MOL_1196979,[M+H]+,193.085852176167,full_supported_query_candidate_set,6320,6320,0,0,2755.0,False,False,False,0.0003629764065335,153.88653802871704
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,186,186,CASMI_MOL_1196980,[M+H]+,267.122505644981,full_supported_query_candidate_set,9661,9661,0,0,46.0,False,False,False,0.0217391304347826,200.9707474708557
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,187,187,CASMI_MOL_1196981,[M+H]+,403.138301404899,full_supported_query_candidate_set,8418,8418,0,0,924.0,False,False,False,0.001082251082251,180.93993592262268
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,188,188,CASMI_MOL_1196982,[M+H]+,469.22139095747,full_supported_query_candidate_set,6643,6643,0,0,349.0,False,False,False,0.0028653295128939,174.27162194252014
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,189,189,CASMI_MOL_1196983,[M+H]+,368.217760698508,full_supported_query_candidate_set,3839,3839,0,0,28.0,False,False,False,0.0357142857142857,111.61001110076904
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,190,190,CASMI_MOL_1196940,[M+H]+,275.163853197791,full_supported_query_candidate_set,9134,9134,0,0,3490.0,False,False,False,0.0002865329512893,287.04108572006226
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,191,191,CASMI_MOL_1196908,[M+H]+,487.341250778403,full_supported_query_candidate_set,1876,1876,0,0,790.0,False,False,False,0.0012658227848101,74.71222925186157
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,192,192,CASMI_MOL_1196984,[M+H]+,661.39362166225,full_supported_query_candidate_set,735,735,0,0,112.0,False,False,False,0.0089285714285714,26.647974729537964
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,193,193,CASMI_MOL_1196985,[M+H]+,441.226683930043,full_supported_query_candidate_set,7937,7937,0,0,488.0,False,False,False,0.0020491803278688,277.4930739402771
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,194,194,CASMI_MOL_1196986,[M+H]+,315.090498851477,full_supported_query_candidate_set,9378,9378,0,0,85.0,False,False,False,0.0117647058823529,305.9118993282318
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,195,195,CASMI_MOL_1196987,[M+H]+,663.227678443159,full_supported_query_candidate_set,1274,1274,0,0,218.0,False,False,False,0.0045871559633027,52.81989336013794
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,196,196,CASMI_MOL_1196988,[M+H]+,486.259335227713,full_supported_query_candidate_set,4522,4522,0,0,4184.0,False,False,False,0.0002390057361376,120.55381536483765
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,199,199,CASMI_MOL_1196991,[M+H]+,336.064621637157,full_supported_query_candidate_set,4447,4447,0,0,3798.0,False,False,False,0.0002632964718272,121.22289681434631
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,200,200,CASMI_MOL_1196992,[M+H]+,959.519496084228,full_supported_query_candidate_set,510,510,0,0,21.0,False,False,False,0.0476190476190476,16.353244066238403
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,201,201,CASMI_MOL_1196993,[M+H]+,259.096368166086,full_supported_query_candidate_set,7033,7033,0,0,598.0,False,False,False,0.0016722408026755,216.00472807884216
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,205,205,CASMI_MOL_1196996,[M+H]+,297.12325418177,full_supported_query_candidate_set,9363,9363,0,0,42.0,False,False,False,0.0238095238095238,303.13516998291016
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,206,206,CASMI_MOL_1196927,[M+H]+,273.112060546875,full_supported_query_candidate_set,9113,9113,0,0,1055.0,False,False,False,0.0009478672985781,266.2598316669464
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,207,207,CASMI_MOL_1196997,[M+H]+,227.091207796557,full_supported_query_candidate_set,5971,5971,0,0,1031.0,False,False,False,0.0009699321047526,166.2508099079132
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,208,208,CASMI_MOL_1196916,[M+H]+,235.169023595214,full_supported_query_candidate_set,9633,9633,0,0,104.0,False,False,False,0.0096153846153846,264.0266366004944
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,209,209,CASMI_MOL_1196904,[M+H]+,275.127561614585,full_supported_query_candidate_set,9092,9092,0,0,534.0,False,False,False,0.0018726591760299,233.8780446052552
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,210,210,CASMI_MOL_1196998,[M+H]+,194.081074419737,full_supported_query_candidate_set,6490,6490,0,0,756.0,False,False,False,0.0013227513227513,164.37469863891602
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,211,211,CASMI_MOL_1196999,[M+H]+,265.190887245176,full_supported_query_candidate_set,9668,9668,0,0,271.0,False,False,False,0.003690036900369,222.51050901412964
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,212,212,CASMI_MOL_1197000,[M+H]+,222.148667506899,full_supported_query_candidate_set,9580,9580,0,0,4761.0,False,False,False,0.0002100399075824,388.6482350826264
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,213,213,CASMI_MOL_1197001,[M+H]+,403.211022742836,full_supported_query_candidate_set,9069,9069,0,0,140.0,False,False,False,0.0071428571428571,323.9586856365204
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,214,214,CASMI_MOL_1197002,[M+H]+,271.059841928281,full_supported_query_candidate_set,1846,1846,0,0,27.0,False,False,False,0.037037037037037,54.377439975738525
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,215,215,CASMI_MOL_1197003,[M+H]+,309.169381324284,full_supported_query_candidate_set,9453,9453,0,0,383.0,False,False,False,0.0026109660574412,305.41215348243713
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,216,216,CASMI_MOL_1197004,[M+H]+,275.091150535382,full_supported_query_candidate_set,5420,5420,0,0,584.0,False,False,False,0.0017123287671232,155.25095558166504
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,218,218,CASMI_MOL_1197006,[M+H]+,273.097993820206,full_supported_query_candidate_set,7363,7363,0,0,498.0,False,False,False,0.002008032128514,193.9071173667908
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,219,219,CASMI_MOL_1197007,[M+H]+,315.227363745888,full_supported_query_candidate_set,3155,3155,0,0,503.0,False,False,False,0.0019880715705765,78.0508770942688
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,220,220,CASMI_MOL_1196917,[M+H]+,235.1689207741,full_supported_query_candidate_set,9633,9633,0,0,1854.0,False,False,False,0.000539374325782,274.791344165802
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,221,221,CASMI_MOL_1197008,[M+H]+,415.211006003416,full_supported_query_candidate_set,9150,9150,0,0,76.0,False,False,False,0.0131578947368421,220.9296543598175
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,222,222,CASMI_MOL_1197009,[M+H]+,377.195318456245,full_supported_query_candidate_set,9240,9240,0,0,64.0,False,False,False,0.015625,233.8665266036988
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,223,223,CASMI_MOL_1197010,[M+H]+,357.205526462194,full_supported_query_candidate_set,9012,9012,0,0,1526.0,False,False,False,0.0006553079947575,172.3788616657257
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,224,224,CASMI_MOL_1197011,[M+H]+,256.059356689453,full_supported_query_candidate_set,2730,2730,0,0,279.0,False,False,False,0.003584229390681,53.22845554351807
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,225,225,CASMI_MOL_1197012,[M+H]+,331.080666792507,full_supported_query_candidate_set,6158,6158,0,0,1171.0,False,False,False,0.0008539709649871,137.0240604877472
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,226,226,CASMI_MOL_1197013,[M+H]+,268.154041428283,full_supported_query_candidate_set,9691,9691,0,0,2501.0,False,False,False,0.0003998400639744,227.15564012527463
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,227,227,CASMI_MOL_1197014,[M+H]+,411.3252119159,full_supported_query_candidate_set,1329,1329,0,0,756.0,False,False,False,0.0013227513227513,31.70651149749756
CASMI2022,CFM-ID + MS2DeepScore full-supported hybrid,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,228,228,CASMI_MOL_1196957,[M+H]+,243.101499946407,full_supported_query_candidate_set,6956,6956,0,0,543.0,False,False,False,0.001841620626151,154.4483561515808
