dataset,model,status,native_or_fallback,query_id,spectrum_id,true_candidate_id,adduct,candidate_count,ranked_rows,missing_candidate_spectra,true_rank,top1_correct,top5_correct,top10_correct,reciprocal_rank,elapsed_seconds,rank_output_file,source_file
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,84,84,CASMI_MOL_1196852,[M+H]+,7090,7090,0,3039.0,False,False,False,0.0003290556103981,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_84/cfmid_precomputed_ranked_84.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_55_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,87,87,CASMI_MOL_1196876,[M+H]+,2560,2560,0,89.0,False,False,False,0.0112359550561797,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_87/cfmid_precomputed_ranked_87.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_60_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,88,88,CASMI_MOL_1196877,[M+H]+,6054,6054,0,5593.0,False,False,False,0.0001787949222242,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_88/cfmid_precomputed_ranked_88.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_60_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,89,89,CASMI_MOL_1196805,[M+H]+,9564,9564,0,2213.0,False,False,False,0.000451875282422,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_89/cfmid_precomputed_ranked_89.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_60_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,90,90,CASMI_MOL_1196878,[M+H]+,1959,1959,0,778.0,False,False,False,0.0012853470437017,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_90/cfmid_precomputed_ranked_90.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_60_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,93,93,CASMI_MOL_1196881,[M+H]+,9460,9460,0,3.0,False,True,True,0.3333333333333333,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_93/cfmid_precomputed_ranked_93.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_60_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,94,94,CASMI_MOL_1196882,[M+H]+,347,347,0,61.0,False,False,False,0.0163934426229508,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_94/cfmid_precomputed_ranked_94.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_65_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,95,95,CASMI_MOL_1196883,[M+H]+,1877,1877,0,28.0,False,False,False,0.0357142857142857,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_95/cfmid_precomputed_ranked_95.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_65_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,96,96,CASMI_MOL_1196884,[M+H]+,6683,6683,0,2689.0,False,False,False,0.0003718854592785,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_96/cfmid_precomputed_ranked_96.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_65_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,98,98,CASMI_MOL_1196886,[M+H]+,9270,9270,0,911.0,False,False,False,0.0010976948408342,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_98/cfmid_precomputed_ranked_98.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_65_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,99,99,CASMI_MOL_1196887,[M+H]+,6863,6863,0,144.0,False,False,False,0.0069444444444444,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_99/cfmid_precomputed_ranked_99.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_65_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,100,100,CASMI_MOL_1196888,[M+H]+,6530,6530,0,14.0,False,False,False,0.0714285714285714,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_100/cfmid_precomputed_ranked_100.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_70_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,101,101,CASMI_MOL_1196890,[M+H]+,7839,7839,0,1908.0,False,False,False,0.000524109014675,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_101/cfmid_precomputed_ranked_101.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_70_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,102,102,CASMI_MOL_1196891,[M+H]+,4859,4859,0,260.0,False,False,False,0.0038461538461538,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_102/cfmid_precomputed_ranked_102.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_70_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,104,104,CASMI_MOL_1196893,[M+H]+,8559,8559,0,571.0,False,False,False,0.0017513134851138,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_104/cfmid_precomputed_ranked_104.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_70_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,105,105,CASMI_MOL_1196894,[M+H]+,9237,9237,0,4.0,False,True,True,0.25,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_105/cfmid_precomputed_ranked_105.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_70_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,106,106,CASMI_MOL_1196895,[M+H]+,9491,9491,0,1.0,True,True,True,1.0,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_106/cfmid_precomputed_ranked_106.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_75_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,107,107,CASMI_MOL_1196896,[M+H]+,8301,8301,0,370.0,False,False,False,0.0027027027027027,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_107/cfmid_precomputed_ranked_107.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_75_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,108,108,CASMI_MOL_1196899,[M+H]+,9739,9739,0,92.0,False,False,False,0.0108695652173913,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_108/cfmid_precomputed_ranked_108.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_75_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,109,109,CASMI_MOL_1196900,[M+H]+,4864,4864,0,202.0,False,False,False,0.0049504950495049,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_109/cfmid_precomputed_ranked_109.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_75_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,111,111,CASMI_MOL_1196902,[M+H]+,2744,2744,0,18.0,False,False,False,0.0555555555555555,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_111/cfmid_precomputed_ranked_111.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_75_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,112,112,CASMI_MOL_1196903,[M+H]+,9092,9092,0,759.0,False,False,False,0.0013175230566534,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_112/cfmid_precomputed_ranked_112.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_80_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,113,113,CASMI_MOL_1196905,[M+H]+,7164,7164,0,80.0,False,False,False,0.0125,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_113/cfmid_precomputed_ranked_113.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_80_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,114,114,CASMI_MOL_1196906,[M+H]+,689,689,0,216.0,False,False,False,0.0046296296296296,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_114/cfmid_precomputed_ranked_114.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_80_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,115,115,CASMI_MOL_1196907,[M+H]+,1876,1876,0,1699.0,False,False,False,0.0005885815185403,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_115/cfmid_precomputed_ranked_115.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_80_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,116,116,CASMI_MOL_1196909,[M+H]+,9725,9725,0,213.0,False,False,False,0.0046948356807511,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_116/cfmid_precomputed_ranked_116.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_80_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,119,119,CASMI_MOL_1196912,[M+H]+,9424,9424,0,833.0,False,False,False,0.0012004801920768,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_119/cfmid_precomputed_ranked_119.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_85_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,120,120,CASMI_MOL_1196913,[M+H]+,9633,9633,0,2189.0,False,False,False,0.0004568296025582,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_120/cfmid_precomputed_ranked_120.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_85_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,121,121,CASMI_MOL_1196918,[M+H]+,9371,9371,0,578.0,False,False,False,0.0017301038062283,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_121/cfmid_precomputed_ranked_121.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_85_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,122,122,CASMI_MOL_1196919,[M+H]+,3108,3108,0,3.0,False,True,True,0.3333333333333333,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_122/cfmid_precomputed_ranked_122.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_85_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,123,123,CASMI_MOL_1196920,[M+H]+,2103,2103,0,4.0,False,True,True,0.25,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_123/cfmid_precomputed_ranked_123.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_85_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,126,126,CASMI_MOL_1196923,[M+H]+,9036,9036,0,4.0,False,True,True,0.25,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_126/cfmid_precomputed_ranked_126.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_90_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,127,127,CASMI_MOL_1196924,[M+H]+,1657,1657,0,478.0,False,False,False,0.002092050209205,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_127/cfmid_precomputed_ranked_127.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_90_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,128,128,CASMI_MOL_1196925,[M+H]+,9700,9700,0,10.0,False,False,True,0.1,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_128/cfmid_precomputed_ranked_128.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_90_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,129,129,CASMI_MOL_1196897,[M+H]+,8301,8301,0,165.0,False,False,False,0.006060606060606,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_129/cfmid_precomputed_ranked_129.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_90_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,130,130,CASMI_MOL_1196926,[M+H]+,9113,9113,0,816.0,False,False,False,0.0012254901960784,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_130/cfmid_precomputed_ranked_130.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_90_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,131,131,CASMI_MOL_1196928,[M+H]+,9650,9650,0,169.0,False,False,False,0.0059171597633136,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_131/cfmid_precomputed_ranked_131.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_95_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,132,132,CASMI_MOL_1196929,[M+H]+,9018,9018,0,37.0,False,False,False,0.027027027027027,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_132/cfmid_precomputed_ranked_132.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_95_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,135,135,CASMI_MOL_1196933,[M+H]+,6577,6577,0,1590.0,False,False,False,0.00062893081761,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_135/cfmid_precomputed_ranked_135.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_95_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,136,136,CASMI_MOL_1196934,[M+H]+,9626,9626,0,308.0,False,False,False,0.0032467532467532,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_136/cfmid_precomputed_ranked_136.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_95_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,137,137,CASMI_MOL_1196935,[M+H]+,8774,8774,0,1236.0,False,False,False,0.0008090614886731,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_137/cfmid_precomputed_ranked_137.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_95_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,138,138,CASMI_MOL_1196936,[M+H]+,8939,8939,0,1776.0,False,False,False,0.000563063063063,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_138/cfmid_precomputed_ranked_138.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_100_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,139,139,CASMI_MOL_1196937,[M+H]+,631,631,0,146.0,False,False,False,0.0068493150684931,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_139/cfmid_precomputed_ranked_139.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_100_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,140,140,CASMI_MOL_1196939,[M+H]+,9134,9134,0,1.0,True,True,True,1.0,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_140/cfmid_precomputed_ranked_140.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_100_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,142,142,CASMI_MOL_1196942,[M+H]+,9236,9236,0,1012.0,False,False,False,0.0009881422924901,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_142/cfmid_precomputed_ranked_142.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_100_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,143,143,CASMI_MOL_1196943,[M+H]+,8691,8691,0,2.0,False,True,True,0.5,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_143/cfmid_precomputed_ranked_143.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_100_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,144,144,CASMI_MOL_1196944,[M+H]+,9540,9540,0,389.0,False,False,False,0.0025706940874035,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_144/cfmid_precomputed_ranked_144.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_105_5_results.csv
CASMI2022,CFM-ID,completed,native_cfmid_precomputed_full_supported_queries,145,145,CASMI_MOL_1196938,[M+H]+,316,316,0,74.0,False,False,False,0.0135135135135135,0.2142596244812011,/home/zhome/ec_structure/github_export/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_145/cfmid_precomputed_ranked_145.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_106_1_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,146,146,CASMI_MOL_1196945,[M+H]+,1277,1277,0,863.0,False,False,False,0.0011587485515643,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_146/cfmid_precomputed_ranked_146.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_105_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,147,147,CASMI_MOL_1196946,[M+H]+,4034,4034,0,10.0,False,False,True,0.1,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_147/cfmid_precomputed_ranked_147.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_105_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,149,149,CASMI_MOL_1196948,[M+H]+,9235,9235,0,198.0,False,False,False,0.005050505050505,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_149/cfmid_precomputed_ranked_149.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_105_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,150,150,CASMI_MOL_1196949,[M+H]+,7703,7703,0,7035.0,False,False,False,0.0001421464108031,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_150/cfmid_precomputed_ranked_150.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_110_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,151,151,CASMI_MOL_1196950,[M+H]+,1793,1793,0,1157.0,False,False,False,0.0008643042350907,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_151/cfmid_precomputed_ranked_151.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_110_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,155,155,CASMI_MOL_1196954,[M+H]+,9273,9273,0,55.0,False,False,False,0.0181818181818181,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_155/cfmid_precomputed_ranked_155.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_110_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,156,156,CASMI_MOL_1196955,[M+H]+,8995,8995,0,170.0,False,False,False,0.0058823529411764,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_156/cfmid_precomputed_ranked_156.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_110_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,157,157,CASMI_MOL_1196956,[M+H]+,6956,6956,0,161.0,False,False,False,0.0062111801242236,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_157/cfmid_precomputed_ranked_157.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_110_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,158,158,CASMI_MOL_1196958,[M+H]+,3729,3729,0,34.0,False,False,False,0.0294117647058823,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_158/cfmid_precomputed_ranked_158.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_115_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,159,159,CASMI_MOL_1196914,[M+H]+,9633,9633,0,477.0,False,False,False,0.0020964360587002,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_159/cfmid_precomputed_ranked_159.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_115_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,163,163,CASMI_MOL_1196962,[M+H]+,361,361,0,144.0,False,False,False,0.0069444444444444,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_163/cfmid_precomputed_ranked_163.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_115_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,164,164,CASMI_MOL_1196963,[M+H]+,9014,9014,0,1.0,True,True,True,1.0,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_164/cfmid_precomputed_ranked_164.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_115_5_results.csv
